"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 24, 2017","607.00","605.50","608.73","602.16","2.38M","0.00"
"Mar 23, 2017","607.00","603.50","609.50","601.50","5.32M","0.50"
"Mar 22, 2017","604.00","614.50","615.50","604.00","4.14M","-1.95"
"Mar 21, 2017","616.00","618.00","619.00","612.50","5.08M","0.00"
"Mar 20, 2017","616.00","611.50","619.00","610.50","4.18M","0.65"
"Mar 17, 2017","612.00","610.00","614.00","609.50","8.07M","0.25"
"Mar 16, 2017","610.50","611.50","612.00","604.50","5.33M","0.99"
"Mar 15, 2017","604.50","604.50","605.50","598.50","3.46M","0.17"
"Mar 14, 2017","603.50","613.50","613.50","603.00","4.96M","-1.23"
"Mar 13, 2017","611.00","614.00","615.17","606.50","4.08M","-0.24"
"Mar 10, 2017","612.50","623.00","623.00","611.50","3.41M","-1.53"
"Mar 09, 2017","622.00","618.00","623.50","614.50","4.01M","0.89"
"Mar 08, 2017","616.50","615.50","618.50","612.50","2.83M","-0.16"
"Mar 07, 2017","617.50","626.50","628.00","616.50","4.86M","-1.36"
"Mar 06, 2017","626.00","624.00","627.00","621.00","3.51M","0.40"
"Mar 03, 2017","623.50","617.50","624.50","616.00","3.55M","0.40"
"Mar 02, 2017","621.00","619.50","622.50","618.39","3.47M","-0.16"
"Mar 01, 2017","622.00","620.00","626.00","612.00","8.94M","0.73"
"Feb 28, 2017","617.50","613.50","620.50","613.31","9.56M","1.23"
"Feb 27, 2017","610.00","617.50","617.67","607.50","2.32M","-0.81"
"Feb 24, 2017","615.00","616.00","618.00","612.61","3.07M","0.00"
"Feb 23, 2017","615.00","614.00","618.50","612.32","4.37M","0.65"
"Feb 22, 2017","611.00","610.50","612.00","603.00","3.19M","0.41"
"Feb 21, 2017","608.50","611.50","614.00","607.50","2.95M","-0.49"
"Feb 20, 2017","611.50","613.00","614.50","610.50","2.36M","0.25"
"Feb 17, 2017","610.00","608.00","610.50","604.50","3.30M","0.41"
"Feb 16, 2017","607.50","610.00","613.00","604.00","2.69M","-0.41"
"Feb 15, 2017","610.00","611.00","613.50","606.00","2.89M","0.16"
"Feb 14, 2017","609.00","607.50","609.50","600.39","2.76M","0.41"
"Feb 13, 2017","606.50","610.00","610.11","606.00","2.55M","-0.25"
"Feb 10, 2017","608.00","612.00","612.00","604.00","3.43M","0.00"
