"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 26, 2017","2,272.50","2,257.50","2,290.50","2,257.00","3.74M","1.02"
"Jul 25, 2017","2,249.50","2,247.00","2,266.00","2,241.00","4.55M","0.09"
"Jul 24, 2017","2,247.50","2,282.50","2,283.50","2,241.00","6.40M","-1.66"
"Jul 21, 2017","2,285.50","2,299.50","2,309.50","2,281.83","3.64M","-1.04"
"Jul 20, 2017","2,309.50","2,293.50","2,314.50","2,283.50","3.63M","0.87"
"Jul 19, 2017","2,289.50","2,287.50","2,299.00","2,270.00","2.64M","0.13"
"Jul 18, 2017","2,286.50","2,290.00","2,300.00","2,279.50","2.85M","-0.28"
"Jul 17, 2017","2,293.00","2,291.00","2,304.50","2,284.50","2.46M","0.35"
"Jul 14, 2017","2,285.00","2,295.50","2,301.50","2,279.00","3.46M","-0.04"
"Jul 13, 2017","2,286.00","2,309.00","2,309.00","2,286.00","4.21M","-0.65"
"Jul 12, 2017","2,301.00","2,276.50","2,312.50","2,266.50","4.18M","1.77"
"Jul 11, 2017","2,261.00","2,278.50","2,279.50","2,247.00","3.10M","-1.01"
"Jul 10, 2017","2,284.00","2,277.00","2,289.00","2,260.00","3.63M","1.02"
"Jul 07, 2017","2,261.00","2,259.00","2,266.00","2,236.50","3.39M","0.51"
"Jul 06, 2017","2,249.50","2,273.00","2,285.00","2,234.00","3.69M","-0.97"
"Jul 05, 2017","2,271.50","2,260.00","2,271.50","2,252.50","3.44M","0.35"
"Jul 04, 2017","2,263.50","2,263.50","2,268.84","2,260.00","2.70M","-0.42"
"Jul 03, 2017","2,273.00","2,266.00","2,277.00","2,251.66","3.42M","0.20"
"Jun 30, 2017","2,268.50","2,286.00","2,306.50","2,267.50","4.85M","-0.77"
"Jun 29, 2017","2,286.00","2,315.50","2,319.50","2,275.50","4.53M","-1.10"
"Jun 28, 2017","2,311.50","2,327.50","2,335.77","2,302.00","4.67M","-0.84"
"Jun 27, 2017","2,331.00","2,350.52","2,350.52","2,315.50","5.20M","0.32"
"Jun 26, 2017","2,323.50","2,318.00","2,336.00","2,312.50","4.81M","0.80"
"Jun 23, 2017","2,305.00","2,336.00","2,336.00","2,300.50","5.96M","-1.33"
"Jun 22, 2017","2,336.00","2,362.00","2,367.50","2,329.50","5.20M","-1.62"
"Jun 21, 2017","2,374.50","2,384.50","2,385.50","2,361.00","3.77M","-0.65"
"Jun 20, 2017","2,390.00","2,381.00","2,413.50","2,376.50","4.43M","0.65"
"Jun 19, 2017","2,374.50","2,365.00","2,378.00","2,361.28","2.92M","1.41"
"Jun 16, 2017","2,341.50","2,334.00","2,355.50","2,325.00","9.83M","0.54"
"Jun 15, 2017","2,329.00","2,331.00","2,336.00","2,305.00","4.23M","-0.11"
"Jun 14, 2017","2,331.50","2,313.50","2,345.00","2,308.00","4.97M","0.32"
"Jun 13, 2017","2,324.00","2,331.00","2,331.50","2,316.00","2.49M","0.02"
"Jun 12, 2017","2,323.50","2,313.50","2,327.50","2,303.50","3.61M","-0.11"
"Jun 09, 2017","2,326.00","2,312.50","2,360.50","2,304.41","5.00M","1.79"
"Jun 08, 2017","2,285.00","2,327.00","2,333.50","2,285.00","3.76M","-1.93"
